"product_id","product_title","product_description","in_stock","price","slug","category_id"
3092,"Product 3092","Product description 3092",24,"147.24","Product-3092",13
3093,"Product 3093","Product description 3093",29,"25.98","Product-3093",17
3094,"Product 3094","Product description 3094",29,"10.68","Product-3094",18
3095,"Product 3095","Product description 3095",10,"347.8","Product-3095",19
3096,"Product 3096","Product description 3096",11,"67.8","Product-3096",13
3097,"Product 3097","Product description 3097",20,"338.46","Product-3097",12
3098,"Product 3098","Product description 3098",48,"4.02","Product-3098",2
3099,"Product 3099","Product description 3099",29,"232.1","Product-3099",13
3100,"Product 3100","Product description 3100",25,"152.78","Product-3100",6
3101,"Product 3101","Product description 3101",25,"203.04","Product-3101",15
3102,"Product 3102","Product description 3102",44,"225.28","Product-3102",17
3103,"Product 3103","Product description 3103",27,"180.5","Product-3103",19
3104,"Product 3104","Product description 3104",19,"153.24","Product-3104",20
3105,"Product 3105","Product description 3105",37,"255.12","Product-3105",14
3106,"Product 3106","Product description 3106",19,"323.1","Product-3106",10
3107,"Product 3107","Product description 3107",18,"330.28","Product-3107",20
3108,"Product 3108","Product description 3108",39,"184.08","Product-3108",11
3109,"Product 3109","Product description 3109",46,"144.36","Product-3109",17
3110,"Product 3110","Product description 3110",12,"118.06","Product-3110",7
3111,"Product 3111","Product description 3111",14,"394.3","Product-3111",11
3112,"Product 3112","Product description 3112",48,"398","Product-3112",18
3113,"Product 3113","Product description 3113",8,"380.16","Product-3113",19
3114,"Product 3114","Product description 3114",48,"313.44","Product-3114",6
3115,"Product 3115","Product description 3115",19,"176.28","Product-3115",15
3116,"Product 3116","Product description 3116",16,"274.52","Product-3116",17
3117,"Product 3117","Product description 3117",41,"275.38","Product-3117",5
3118,"Product 3118","Product description 3118",49,"27.48","Product-3118",17
3119,"Product 3119","Product description 3119",7,"136.82","Product-3119",11
3120,"Product 3120","Product description 3120",8,"268.84","Product-3120",4
3121,"Product 3121","Product description 3121",10,"73.78","Product-3121",6
3122,"Product 3122","Product description 3122",25,"117.14","Product-3122",12
3123,"Product 3123","Product description 3123",6,"227.74","Product-3123",13
3124,"Product 3124","Product description 3124",18,"78.24","Product-3124",5
3125,"Product 3125","Product description 3125",15,"159.36","Product-3125",18
3126,"Product 3126","Product description 3126",34,"111.14","Product-3126",4
3127,"Product 3127","Product description 3127",36,"394","Product-3127",4
3128,"Product 3128","Product description 3128",43,"43.54","Product-3128",20
3129,"Product 3129","Product description 3129",2,"44.04","Product-3129",11
3130,"Product 3130","Product description 3130",46,"65.32","Product-3130",17
3131,"Product 3131","Product description 3131",10,"214.84","Product-3131",2
3132,"Product 3132","Product description 3132",12,"93.26","Product-3132",13
3133,"Product 3133","Product description 3133",37,"333.72","Product-3133",15
3134,"Product 3134","Product description 3134",37,"55.46","Product-3134",6
3135,"Product 3135","Product description 3135",46,"100.64","Product-3135",9
3136,"Product 3136","Product description 3136",50,"340","Product-3136",12
3137,"Product 3137","Product description 3137",7,"346.52","Product-3137",17
3138,"Product 3138","Product description 3138",0,"277.04","Product-3138",20
3139,"Product 3139","Product description 3139",17,"85.1","Product-3139",15
3140,"Product 3140","Product description 3140",23,"116.64","Product-3140",10
3141,"Product 3141","Product description 3141",29,"333.48","Product-3141",13
3142,"Product 3142","Product description 3142",29,"25.04","Product-3142",18
3143,"Product 3143","Product description 3143",23,"207.9","Product-3143",18
3144,"Product 3144","Product description 3144",19,"359.8","Product-3144",15
3145,"Product 3145","Product description 3145",29,"171.62","Product-3145",12
3146,"Product 3146","Product description 3146",26,"323.66","Product-3146",19
3147,"Product 3147","Product description 3147",42,"184.48","Product-3147",16
3148,"Product 3148","Product description 3148",50,"145.02","Product-3148",3
3149,"Product 3149","Product description 3149",24,"178.32","Product-3149",8
3150,"Product 3150","Product description 3150",24,"119.2","Product-3150",5
3151,"Product 3151","Product description 3151",0,"204.46","Product-3151",13
3152,"Product 3152","Product description 3152",23,"290.22","Product-3152",18
3153,"Product 3153","Product description 3153",15,"387.04","Product-3153",17
3154,"Product 3154","Product description 3154",5,"353.62","Product-3154",4
3155,"Product 3155","Product description 3155",16,"393.14","Product-3155",9
3156,"Product 3156","Product description 3156",24,"82.42","Product-3156",1
3157,"Product 3157","Product description 3157",49,"180.88","Product-3157",2
3158,"Product 3158","Product description 3158",11,"68.54","Product-3158",1
3159,"Product 3159","Product description 3159",42,"52.9","Product-3159",4
3160,"Product 3160","Product description 3160",22,"310.06","Product-3160",14
3161,"Product 3161","Product description 3161",41,"126.4","Product-3161",9
3162,"Product 3162","Product description 3162",12,"390.94","Product-3162",9
3163,"Product 3163","Product description 3163",38,"332.54","Product-3163",16
3164,"Product 3164","Product description 3164",50,"57.36","Product-3164",15
3165,"Product 3165","Product description 3165",2,"237.74","Product-3165",14
3166,"Product 3166","Product description 3166",41,"157.3","Product-3166",9
3167,"Product 3167","Product description 3167",14,"239.48","Product-3167",11
3168,"Product 3168","Product description 3168",13,"71.32","Product-3168",12
3169,"Product 3169","Product description 3169",2,"343.72","Product-3169",5
3170,"Product 3170","Product description 3170",2,"300.52","Product-3170",10
3171,"Product 3171","Product description 3171",3,"384.38","Product-3171",8
3172,"Product 3172","Product description 3172",21,"108.4","Product-3172",14
3173,"Product 3173","Product description 3173",0,"84.24","Product-3173",15
3174,"Product 3174","Product description 3174",15,"27.1","Product-3174",13
3175,"Product 3175","Product description 3175",41,"120.7","Product-3175",6
3176,"Product 3176","Product description 3176",33,"291.28","Product-3176",19
3177,"Product 3177","Product description 3177",44,"198.02","Product-3177",6
3178,"Product 3178","Product description 3178",37,"12.46","Product-3178",4
3179,"Product 3179","Product description 3179",20,"147.3","Product-3179",6
3180,"Product 3180","Product description 3180",23,"283.58","Product-3180",13
3181,"Product 3181","Product description 3181",38,"132.34","Product-3181",1
3182,"Product 3182","Product description 3182",15,"84.48","Product-3182",11
3183,"Product 3183","Product description 3183",11,"73","Product-3183",6
3184,"Product 3184","Product description 3184",3,"293.5","Product-3184",8
3185,"Product 3185","Product description 3185",22,"322.6","Product-3185",13
3186,"Product 3186","Product description 3186",43,"78.94","Product-3186",1
3187,"Product 3187","Product description 3187",20,"121.54","Product-3187",10
3188,"Product 3188","Product description 3188",2,"174.54","Product-3188",7
3189,"Product 3189","Product description 3189",0,"234.16","Product-3189",12
3190,"Product 3190","Product description 3190",12,"124.7","Product-3190",9
3191,"Product 3191","Product description 3191",3,"374.18","Product-3191",5
3192,"Product 3192","Product description 3192",44,"129.5","Product-3192",5
3193,"Product 3193","Product description 3193",18,"327","Product-3193",2
3194,"Product 3194","Product description 3194",29,"143.44","Product-3194",18
3195,"Product 3195","Product description 3195",46,"84.84","Product-3195",12
3196,"Product 3196","Product description 3196",11,"73.68","Product-3196",2
3197,"Product 3197","Product description 3197",45,"127.5","Product-3197",13
3198,"Product 3198","Product description 3198",14,"66.6","Product-3198",12
3199,"Product 3199","Product description 3199",34,"282","Product-3199",18
3200,"Product 3200","Product description 3200",27,"158.22","Product-3200",7
3201,"Product 3201","Product description 3201",31,"183.72","Product-3201",1
3202,"Product 3202","Product description 3202",0,"384.86","Product-3202",14
3203,"Product 3203","Product description 3203",41,"25.18","Product-3203",12
3204,"Product 3204","Product description 3204",17,"351.7","Product-3204",16
3205,"Product 3205","Product description 3205",37,"242.48","Product-3205",20
3206,"Product 3206","Product description 3206",25,"323.58","Product-3206",4
3207,"Product 3207","Product description 3207",36,"323.2","Product-3207",5
3208,"Product 3208","Product description 3208",47,"129.68","Product-3208",3
3209,"Product 3209","Product description 3209",1,"4.98","Product-3209",15
3210,"Product 3210","Product description 3210",23,"91.02","Product-3210",1
3211,"Product 3211","Product description 3211",4,"250.36","Product-3211",4
3212,"Product 3212","Product description 3212",30,"398.38","Product-3212",16
3213,"Product 3213","Product description 3213",41,"193.22","Product-3213",2
3214,"Product 3214","Product description 3214",30,"320.86","Product-3214",7
3215,"Product 3215","Product description 3215",41,"104.96","Product-3215",16
3216,"Product 3216","Product description 3216",3,"372.52","Product-3216",1
3217,"Product 3217","Product description 3217",8,"13.42","Product-3217",14
3218,"Product 3218","Product description 3218",26,"127.46","Product-3218",19
3219,"Product 3219","Product description 3219",1,"147.52","Product-3219",1
3220,"Product 3220","Product description 3220",5,"338.64","Product-3220",13
3221,"Product 3221","Product description 3221",1,"231.28","Product-3221",5
3222,"Product 3222","Product description 3222",43,"318.82","Product-3222",20
3223,"Product 3223","Product description 3223",48,"25.94","Product-3223",15
3224,"Product 3224","Product description 3224",29,"376.22","Product-3224",2
3225,"Product 3225","Product description 3225",42,"66.48","Product-3225",12
3226,"Product 3226","Product description 3226",27,"329.46","Product-3226",6
3227,"Product 3227","Product description 3227",3,"135.2","Product-3227",9
3228,"Product 3228","Product description 3228",6,"81.82","Product-3228",10
3229,"Product 3229","Product description 3229",11,"37.98","Product-3229",1
3230,"Product 3230","Product description 3230",5,"168.9","Product-3230",15
3231,"Product 3231","Product description 3231",13,"193.52","Product-3231",9
3232,"Product 3232","Product description 3232",14,"99.4","Product-3232",17
3233,"Product 3233","Product description 3233",38,"339.84","Product-3233",12
3234,"Product 3234","Product description 3234",37,"398.04","Product-3234",7
3235,"Product 3235","Product description 3235",38,"161.34","Product-3235",8
3236,"Product 3236","Product description 3236",38,"130.76","Product-3236",3
3237,"Product 3237","Product description 3237",23,"296.3","Product-3237",3
3238,"Product 3238","Product description 3238",22,"257.06","Product-3238",14
3239,"Product 3239","Product description 3239",3,"326.8","Product-3239",9
3240,"Product 3240","Product description 3240",21,"179.66","Product-3240",3
3241,"Product 3241","Product description 3241",19,"337.44","Product-3241",7
3242,"Product 3242","Product description 3242",46,"69.86","Product-3242",14
3243,"Product 3243","Product description 3243",10,"359.74","Product-3243",16
3244,"Product 3244","Product description 3244",22,"129.02","Product-3244",11
3245,"Product 3245","Product description 3245",6,"167.7","Product-3245",10
3246,"Product 3246","Product description 3246",11,"366.46","Product-3246",12
3247,"Product 3247","Product description 3247",22,"173.26","Product-3247",5
3248,"Product 3248","Product description 3248",40,"392.04","Product-3248",2
3249,"Product 3249","Product description 3249",26,"290.06","Product-3249",2
3250,"Product 3250","Product description 3250",26,"70.3","Product-3250",2
3251,"Product 3251","Product description 3251",11,"218.38","Product-3251",10
3252,"Product 3252","Product description 3252",35,"24.98","Product-3252",3
3253,"Product 3253","Product description 3253",35,"59.6","Product-3253",13
3254,"Product 3254","Product description 3254",37,"234.38","Product-3254",9
3255,"Product 3255","Product description 3255",25,"341.96","Product-3255",6
3256,"Product 3256","Product description 3256",36,"134.04","Product-3256",13
3257,"Product 3257","Product description 3257",36,"85.3","Product-3257",11
3258,"Product 3258","Product description 3258",2,"60.62","Product-3258",12
3259,"Product 3259","Product description 3259",0,"358.48","Product-3259",11
3260,"Product 3260","Product description 3260",18,"361.46","Product-3260",7
3261,"Product 3261","Product description 3261",19,"155.34","Product-3261",8
3262,"Product 3262","Product description 3262",41,"67.88","Product-3262",5
3263,"Product 3263","Product description 3263",2,"20.64","Product-3263",14
3264,"Product 3264","Product description 3264",31,"64.82","Product-3264",7
3265,"Product 3265","Product description 3265",6,"122.64","Product-3265",4
3266,"Product 3266","Product description 3266",42,"104.48","Product-3266",17
3267,"Product 3267","Product description 3267",27,"344.6","Product-3267",1
3268,"Product 3268","Product description 3268",14,"135.12","Product-3268",1
3269,"Product 3269","Product description 3269",15,"44.58","Product-3269",13
3270,"Product 3270","Product description 3270",34,"315.6","Product-3270",10
3271,"Product 3271","Product description 3271",42,"90.02","Product-3271",9
3272,"Product 3272","Product description 3272",40,"110.28","Product-3272",13
3273,"Product 3273","Product description 3273",38,"340.9","Product-3273",10
3274,"Product 3274","Product description 3274",14,"217.86","Product-3274",12
3275,"Product 3275","Product description 3275",35,"313.08","Product-3275",7
3276,"Product 3276","Product description 3276",8,"145.52","Product-3276",5
3277,"Product 3277","Product description 3277",23,"291.6","Product-3277",7
3278,"Product 3278","Product description 3278",0,"168.78","Product-3278",1
3279,"Product 3279","Product description 3279",32,"191.74","Product-3279",20
3280,"Product 3280","Product description 3280",39,"15.74","Product-3280",20
3281,"Product 3281","Product description 3281",45,"192","Product-3281",2
3282,"Product 3282","Product description 3282",12,"6.06","Product-3282",5
3283,"Product 3283","Product description 3283",41,"112.92","Product-3283",9
3284,"Product 3284","Product description 3284",15,"27.88","Product-3284",6
3285,"Product 3285","Product description 3285",39,"98.06","Product-3285",6
3286,"Product 3286","Product description 3286",47,"171.62","Product-3286",11
3287,"Product 3287","Product description 3287",1,"32.82","Product-3287",7
3288,"Product 3288","Product description 3288",36,"325.44","Product-3288",11
3289,"Product 3289","Product description 3289",27,"158.82","Product-3289",2
3290,"Product 3290","Product description 3290",47,"148.34","Product-3290",15
3291,"Product 3291","Product description 3291",27,"57.44","Product-3291",2
3292,"Product 3292","Product description 3292",28,"180.06","Product-3292",6
3293,"Product 3293","Product description 3293",6,"267","Product-3293",10
3294,"Product 3294","Product description 3294",50,"312.34","Product-3294",10
3295,"Product 3295","Product description 3295",23,"221.54","Product-3295",9
3296,"Product 3296","Product description 3296",16,"131.12","Product-3296",7
3297,"Product 3297","Product description 3297",23,"53.8","Product-3297",17
3298,"Product 3298","Product description 3298",0,"18.54","Product-3298",16
3299,"Product 3299","Product description 3299",7,"349.86","Product-3299",10
3300,"Product 3300","Product description 3300",14,"55.68","Product-3300",15
3301,"Product 3301","Product description 3301",2,"57.7","Product-3301",8
3302,"Product 3302","Product description 3302",10,"106.64","Product-3302",5
3303,"Product 3303","Product description 3303",15,"96.26","Product-3303",5
3304,"Product 3304","Product description 3304",39,"212.86","Product-3304",18
3305,"Product 3305","Product description 3305",37,"353.92","Product-3305",3
3306,"Product 3306","Product description 3306",10,"251.18","Product-3306",18
3307,"Product 3307","Product description 3307",19,"212.28","Product-3307",2
3308,"Product 3308","Product description 3308",39,"25.92","Product-3308",2
3309,"Product 3309","Product description 3309",0,"8.28","Product-3309",9
3310,"Product 3310","Product description 3310",45,"203.9","Product-3310",5
3311,"Product 3311","Product description 3311",26,"77.96","Product-3311",9
3312,"Product 3312","Product description 3312",30,"275.68","Product-3312",19
3313,"Product 3313","Product description 3313",26,"91.46","Product-3313",16
3314,"Product 3314","Product description 3314",17,"266.58","Product-3314",12
3315,"Product 3315","Product description 3315",40,"278.56","Product-3315",8
3316,"Product 3316","Product description 3316",36,"31.1","Product-3316",10
3317,"Product 3317","Product description 3317",40,"367.78","Product-3317",7
3318,"Product 3318","Product description 3318",14,"276.54","Product-3318",17
3319,"Product 3319","Product description 3319",23,"79.18","Product-3319",2
3320,"Product 3320","Product description 3320",19,"225.02","Product-3320",4
3321,"Product 3321","Product description 3321",1,"132.28","Product-3321",10
3322,"Product 3322","Product description 3322",43,"120.02","Product-3322",9
3323,"Product 3323","Product description 3323",49,"261.88","Product-3323",2
3324,"Product 3324","Product description 3324",18,"265.54","Product-3324",17
3325,"Product 3325","Product description 3325",22,"114.98","Product-3325",5
3326,"Product 3326","Product description 3326",6,"37.88","Product-3326",11
3327,"Product 3327","Product description 3327",3,"41.56","Product-3327",14
3328,"Product 3328","Product description 3328",32,"267.6","Product-3328",20
3329,"Product 3329","Product description 3329",29,"317.94","Product-3329",2
3330,"Product 3330","Product description 3330",1,"296.6","Product-3330",3
3331,"Product 3331","Product description 3331",44,"300.86","Product-3331",17
3332,"Product 3332","Product description 3332",27,"191.28","Product-3332",9
3333,"Product 3333","Product description 3333",26,"109.74","Product-3333",16
3334,"Product 3334","Product description 3334",33,"317.34","Product-3334",1
3335,"Product 3335","Product description 3335",47,"120.9","Product-3335",15
3336,"Product 3336","Product description 3336",21,"90.74","Product-3336",17
3337,"Product 3337","Product description 3337",25,"365.14","Product-3337",11
3338,"Product 3338","Product description 3338",12,"332.22","Product-3338",19
3339,"Product 3339","Product description 3339",19,"96.08","Product-3339",14
3340,"Product 3340","Product description 3340",38,"199.46","Product-3340",11
3341,"Product 3341","Product description 3341",9,"302.7","Product-3341",4
3342,"Product 3342","Product description 3342",34,"64.74","Product-3342",4
3343,"Product 3343","Product description 3343",15,"183.24","Product-3343",14
3344,"Product 3344","Product description 3344",40,"119.68","Product-3344",3
3345,"Product 3345","Product description 3345",28,"62.72","Product-3345",15
3346,"Product 3346","Product description 3346",0,"31.38","Product-3346",10
3347,"Product 3347","Product description 3347",19,"114.6","Product-3347",17
3348,"Product 3348","Product description 3348",8,"212.46","Product-3348",17
3349,"Product 3349","Product description 3349",38,"76.44","Product-3349",12
3350,"Product 3350","Product description 3350",41,"4.22","Product-3350",6
3351,"Product 3351","Product description 3351",45,"63.3","Product-3351",9
3352,"Product 3352","Product description 3352",33,"54.38","Product-3352",13
3353,"Product 3353","Product description 3353",2,"315.12","Product-3353",20
3354,"Product 3354","Product description 3354",20,"109.76","Product-3354",11
3355,"Product 3355","Product description 3355",30,"21.26","Product-3355",2
3356,"Product 3356","Product description 3356",25,"222.22","Product-3356",16
3357,"Product 3357","Product description 3357",16,"38.34","Product-3357",8
3358,"Product 3358","Product description 3358",9,"66.2","Product-3358",4
3359,"Product 3359","Product description 3359",0,"46.04","Product-3359",12
3360,"Product 3360","Product description 3360",31,"266.56","Product-3360",20
3361,"Product 3361","Product description 3361",34,"330.22","Product-3361",5
3362,"Product 3362","Product description 3362",4,"328.72","Product-3362",7
3363,"Product 3363","Product description 3363",38,"389.5","Product-3363",19
3364,"Product 3364","Product description 3364",46,"393.82","Product-3364",19
3365,"Product 3365","Product description 3365",14,"86.24","Product-3365",5
3366,"Product 3366","Product description 3366",40,"278.74","Product-3366",20
3367,"Product 3367","Product description 3367",42,"72.94","Product-3367",17
3368,"Product 3368","Product description 3368",4,"375.46","Product-3368",8
3369,"Product 3369","Product description 3369",43,"331.18","Product-3369",6
3370,"Product 3370","Product description 3370",27,"267.64","Product-3370",17
3371,"Product 3371","Product description 3371",31,"116.86","Product-3371",1
3372,"Product 3372","Product description 3372",41,"264.62","Product-3372",2
3373,"Product 3373","Product description 3373",49,"314.76","Product-3373",11
3374,"Product 3374","Product description 3374",11,"123","Product-3374",15
3375,"Product 3375","Product description 3375",48,"346.8","Product-3375",20
3376,"Product 3376","Product description 3376",18,"48.28","Product-3376",2
3377,"Product 3377","Product description 3377",10,"17.56","Product-3377",16
3378,"Product 3378","Product description 3378",42,"78.58","Product-3378",16
3379,"Product 3379","Product description 3379",45,"397.3","Product-3379",10
3380,"Product 3380","Product description 3380",12,"22.18","Product-3380",8
3381,"Product 3381","Product description 3381",3,"132.68","Product-3381",19
3382,"Product 3382","Product description 3382",17,"62.68","Product-3382",7
3383,"Product 3383","Product description 3383",29,"126.76","Product-3383",19
3384,"Product 3384","Product description 3384",14,"384.16","Product-3384",16
3385,"Product 3385","Product description 3385",6,"389.06","Product-3385",18
3386,"Product 3386","Product description 3386",41,"14.9","Product-3386",9
3387,"Product 3387","Product description 3387",18,"78.2","Product-3387",16
3388,"Product 3388","Product description 3388",22,"134.4","Product-3388",16
3389,"Product 3389","Product description 3389",47,"322.44","Product-3389",1
3390,"Product 3390","Product description 3390",35,"332.72","Product-3390",5
3391,"Product 3391","Product description 3391",27,"83.34","Product-3391",7
3392,"Product 3392","Product description 3392",26,"12.16","Product-3392",10
3393,"Product 3393","Product description 3393",23,"6.68","Product-3393",4
3394,"Product 3394","Product description 3394",25,"100.68","Product-3394",9
3395,"Product 3395","Product description 3395",17,"200.3","Product-3395",4
3396,"Product 3396","Product description 3396",3,"44.64","Product-3396",18
3397,"Product 3397","Product description 3397",32,"273.44","Product-3397",11
3398,"Product 3398","Product description 3398",47,"199.04","Product-3398",10
3399,"Product 3399","Product description 3399",34,"27.58","Product-3399",1
3400,"Product 3400","Product description 3400",47,"224.56","Product-3400",17
3401,"Product 3401","Product description 3401",13,"72.04","Product-3401",16
3402,"Product 3402","Product description 3402",39,"175.22","Product-3402",9
3403,"Product 3403","Product description 3403",28,"76.04","Product-3403",18
3404,"Product 3404","Product description 3404",21,"9.620000000000001","Product-3404",18
3405,"Product 3405","Product description 3405",32,"9.379999999999999","Product-3405",2
3406,"Product 3406","Product description 3406",26,"79.74","Product-3406",6
3407,"Product 3407","Product description 3407",31,"124","Product-3407",20
3408,"Product 3408","Product description 3408",18,"223.66","Product-3408",7
3409,"Product 3409","Product description 3409",33,"286.98","Product-3409",6
3410,"Product 3410","Product description 3410",2,"123.32","Product-3410",8
3411,"Product 3411","Product description 3411",18,"295.18","Product-3411",17
3412,"Product 3412","Product description 3412",11,"47.12","Product-3412",16
3413,"Product 3413","Product description 3413",8,"200","Product-3413",14
3414,"Product 3414","Product description 3414",43,"105.86","Product-3414",15
3415,"Product 3415","Product description 3415",27,"149.8","Product-3415",11
3416,"Product 3416","Product description 3416",5,"152.8","Product-3416",5
3417,"Product 3417","Product description 3417",38,"284.96","Product-3417",5
3418,"Product 3418","Product description 3418",4,"375.26","Product-3418",6
3419,"Product 3419","Product description 3419",31,"69.6","Product-3419",18
3420,"Product 3420","Product description 3420",35,"307.78","Product-3420",7
3421,"Product 3421","Product description 3421",26,"254.12","Product-3421",15
3422,"Product 3422","Product description 3422",41,"70.6","Product-3422",12
3423,"Product 3423","Product description 3423",28,"223.54","Product-3423",16
3424,"Product 3424","Product description 3424",4,"319.74","Product-3424",15
3425,"Product 3425","Product description 3425",30,"160.16","Product-3425",18
3426,"Product 3426","Product description 3426",15,"213.54","Product-3426",9
3427,"Product 3427","Product description 3427",8,"178.02","Product-3427",6
3428,"Product 3428","Product description 3428",8,"197.46","Product-3428",20
3429,"Product 3429","Product description 3429",38,"264.66","Product-3429",3
3430,"Product 3430","Product description 3430",7,"69.84","Product-3430",3
3431,"Product 3431","Product description 3431",19,"214.96","Product-3431",9
3432,"Product 3432","Product description 3432",19,"14.34","Product-3432",4
3433,"Product 3433","Product description 3433",45,"231.7","Product-3433",19
3434,"Product 3434","Product description 3434",44,"283.62","Product-3434",14
3435,"Product 3435","Product description 3435",8,"164.2","Product-3435",9
3436,"Product 3436","Product description 3436",2,"351.36","Product-3436",6
3437,"Product 3437","Product description 3437",3,"65.4","Product-3437",13
3438,"Product 3438","Product description 3438",13,"400.1","Product-3438",10
3439,"Product 3439","Product description 3439",21,"198.84","Product-3439",4
3440,"Product 3440","Product description 3440",40,"367.78","Product-3440",20
3441,"Product 3441","Product description 3441",9,"279.42","Product-3441",7
3442,"Product 3442","Product description 3442",7,"123.22","Product-3442",18
3443,"Product 3443","Product description 3443",31,"174.82","Product-3443",9
3444,"Product 3444","Product description 3444",22,"232.58","Product-3444",3
3445,"Product 3445","Product description 3445",4,"48.68","Product-3445",17
3446,"Product 3446","Product description 3446",5,"169.4","Product-3446",11
3447,"Product 3447","Product description 3447",2,"335.22","Product-3447",17
3448,"Product 3448","Product description 3448",41,"237.88","Product-3448",12
3449,"Product 3449","Product description 3449",37,"141.58","Product-3449",10
3450,"Product 3450","Product description 3450",15,"46.32","Product-3450",6
3451,"Product 3451","Product description 3451",28,"40.86","Product-3451",13
3452,"Product 3452","Product description 3452",11,"148.66","Product-3452",4
3453,"Product 3453","Product description 3453",6,"119.1","Product-3453",7
3454,"Product 3454","Product description 3454",6,"346.78","Product-3454",8
3455,"Product 3455","Product description 3455",45,"105.86","Product-3455",14
3456,"Product 3456","Product description 3456",50,"222.86","Product-3456",1
3457,"Product 3457","Product description 3457",8,"274.16","Product-3457",11
3458,"Product 3458","Product description 3458",4,"18.14","Product-3458",20
3459,"Product 3459","Product description 3459",19,"321.4","Product-3459",17
3460,"Product 3460","Product description 3460",31,"168.82","Product-3460",19
3461,"Product 3461","Product description 3461",49,"335.18","Product-3461",9
3462,"Product 3462","Product description 3462",47,"300.68","Product-3462",16
3463,"Product 3463","Product description 3463",30,"365.94","Product-3463",10
3464,"Product 3464","Product description 3464",44,"322.14","Product-3464",6
3465,"Product 3465","Product description 3465",49,"336.54","Product-3465",3
3466,"Product 3466","Product description 3466",40,"116.08","Product-3466",14
3467,"Product 3467","Product description 3467",6,"184.74","Product-3467",8
3468,"Product 3468","Product description 3468",18,"344.92","Product-3468",1
3469,"Product 3469","Product description 3469",27,"120.4","Product-3469",10
3470,"Product 3470","Product description 3470",43,"70.58","Product-3470",4
3471,"Product 3471","Product description 3471",30,"302.12","Product-3471",15
3472,"Product 3472","Product description 3472",42,"328.24","Product-3472",6
3473,"Product 3473","Product description 3473",27,"94.12","Product-3473",8
3474,"Product 3474","Product description 3474",48,"91.94","Product-3474",17
3475,"Product 3475","Product description 3475",19,"124.86","Product-3475",14
3476,"Product 3476","Product description 3476",26,"286.9","Product-3476",15
3477,"Product 3477","Product description 3477",46,"84.96","Product-3477",12
3478,"Product 3478","Product description 3478",17,"305.12","Product-3478",10
3479,"Product 3479","Product description 3479",31,"169.42","Product-3479",14
3480,"Product 3480","Product description 3480",1,"220.44","Product-3480",13
3481,"Product 3481","Product description 3481",39,"79.78","Product-3481",19
3482,"Product 3482","Product description 3482",20,"399.86","Product-3482",9
3483,"Product 3483","Product description 3483",14,"162.48","Product-3483",8
3484,"Product 3484","Product description 3484",26,"145.68","Product-3484",20
3485,"Product 3485","Product description 3485",27,"300.54","Product-3485",12
3486,"Product 3486","Product description 3486",46,"197.58","Product-3486",15
3487,"Product 3487","Product description 3487",46,"66.2","Product-3487",7
3488,"Product 3488","Product description 3488",38,"389.5","Product-3488",16
3489,"Product 3489","Product description 3489",48,"47.7","Product-3489",6
3490,"Product 3490","Product description 3490",44,"134.84","Product-3490",7
3491,"Product 3491","Product description 3491",8,"172.52","Product-3491",1
3492,"Product 3492","Product description 3492",50,"221.54","Product-3492",8
3493,"Product 3493","Product description 3493",46,"236.16","Product-3493",13
3494,"Product 3494","Product description 3494",39,"27.54","Product-3494",7
3495,"Product 3495","Product description 3495",38,"256.4","Product-3495",6
3496,"Product 3496","Product description 3496",8,"221.92","Product-3496",14
3497,"Product 3497","Product description 3497",17,"373.4","Product-3497",20
3498,"Product 3498","Product description 3498",43,"231.72","Product-3498",4
3499,"Product 3499","Product description 3499",7,"91.22","Product-3499",1
3500,"Product 3500","Product description 3500",40,"150.9","Product-3500",1
3501,"Product 3501","Product description 3501",21,"29.24","Product-3501",17
3502,"Product 3502","Product description 3502",4,"387.1","Product-3502",1
3503,"Product 3503","Product description 3503",24,"375.92","Product-3503",12
3504,"Product 3504","Product description 3504",23,"100.52","Product-3504",17
3505,"Product 3505","Product description 3505",11,"382.8","Product-3505",17
3506,"Product 3506","Product description 3506",29,"339.44","Product-3506",9
3507,"Product 3507","Product description 3507",44,"18.04","Product-3507",6
3508,"Product 3508","Product description 3508",28,"361.24","Product-3508",6
3509,"Product 3509","Product description 3509",42,"37.6","Product-3509",9
3510,"Product 3510","Product description 3510",47,"120.24","Product-3510",14
3511,"Product 3511","Product description 3511",8,"253.46","Product-3511",9
3512,"Product 3512","Product description 3512",32,"268.8","Product-3512",16
3513,"Product 3513","Product description 3513",34,"12.56","Product-3513",16
3514,"Product 3514","Product description 3514",21,"206.12","Product-3514",11
3515,"Product 3515","Product description 3515",31,"195.44","Product-3515",10
3516,"Product 3516","Product description 3516",2,"275.24","Product-3516",5
3517,"Product 3517","Product description 3517",46,"256.12","Product-3517",14
3518,"Product 3518","Product description 3518",24,"378.22","Product-3518",6
3519,"Product 3519","Product description 3519",7,"388.04","Product-3519",9
3520,"Product 3520","Product description 3520",49,"43.68","Product-3520",17
3521,"Product 3521","Product description 3521",32,"78.5","Product-3521",5
3522,"Product 3522","Product description 3522",40,"328.06","Product-3522",10
3523,"Product 3523","Product description 3523",4,"47.3","Product-3523",1
3524,"Product 3524","Product description 3524",27,"39.36","Product-3524",1
3525,"Product 3525","Product description 3525",4,"375.84","Product-3525",14
3526,"Product 3526","Product description 3526",22,"396.92","Product-3526",20
3527,"Product 3527","Product description 3527",24,"166.8","Product-3527",14
3528,"Product 3528","Product description 3528",12,"184.74","Product-3528",15
